Wavelength (nm);P-Polarized;S-Polarized;;;
1063;34,09284973;31,78489876;;;
1064;34,02119064;31,70899963;;;
1065;33,96566391;31,61704636;;;
1066;33,91550827;31,57224274;;;
1067;33,85697174;31,50158501;;;
1068;33,79544449;31,42877197;;;
1069;33,7484436;31,37075806;;;
1070;33,69859314;31,29871559;;;
1071;33,63463211;31,24299049;;;
1072;33,58243561;31,1714859;;;
1073;33,53881073;31,09486771;;;
1074;33,47337723;31,03200531;;;
1075;33,43649673;30,97289848;;;
1076;33,36760712;30,91143608;;;
1077;33,33037186;30,86221504;;;
1078;33,26779556;30,80495834;;;
1079;33,21582794;30,73084641;;;
1080;33,17288971;30,69112396;;;
1081;33,11590958;30,62542152;;;
1082;33,07800293;30,5690918;;;
1083;33,02230835;30,5141449;;;
1084;32,97996902;30,45020676;;;
1085;32,9360733;30,39388275;;;
1086;32,89466095;30,34889603;;;
1087;32,84782028;30,29775047;;;
1088;32,79494476;30,22873688;;;
1089;32,75418854;30,17510223;;;
1090;32,71201324;30,11842155;;;
1091;32,66502762;30,07419968;;;
1092;32,61829376;30,0125351;;;
1093;32,58337021;29,97129822;;;
1094;32,53809357;29,90867424;;;
1095;32,49344635;29,87266541;;;
1096;32,46369553;29,80323982;;;
1097;32,42192078;29,76327324;;;
1098;32,36381912;29,68662453;;;
1099;32,34367752;29,64900208;;;
1100;32,28443146;29,58977127;;;
1101;32,27137375;29,54254723;;;
1102;32,20005035;29,50597191;;;
1103;32,19974518;29,41416168;;;
1104;32,14419174;29,39515686;;;
1105;32,10441971;29,32639503;;;
1106;32,08967209;29,27546883;;;
1107;32,04338074;29,19597244;;;
1108;31,98634338;29,17650604;;;
1109;31,98137665;29,11109543;;;
1110;31,9406147;29,03665352;;;
1111;31,89660835;29,00364304;;;
1112;31,87064171;28,9442234;;;
1113;31,83653069;28,89095306;;;
1114;31,80789948;28,83374405;;;
1115;31,7773304;28,79151154;;;
1116;31,73985863;28,73112488;;;
1117;31,69907379;28,67655754;;;
1118;31,67921257;28,6249218;;;
1119;31,64041138;28,55840683;;;
1120;31,61233139;28,51184654;;;
1121;31,57985878;28,45858002;;;
1122;31,56196213;28,41225815;;;
1123;31,50525665;28,32541084;;;
1124;31,50037575;28,31168175;;;
1125;31,45156288;28,24469566;;;
1126;31,43812943;28,18419266;;;
1127;31,39983368;28,14263153;;;
1128;31,36828804;28,08826256;;;
1129;31,35054779;28,03015709;;;
1130;31,32601929;27,96798706;;;
1131;31,29783821;27,91955185;;;
1132;31,27816963;27,87977791;;;
1133;31,2559967;27,82352829;;;
1134;31,20798683;27,78013039;;;
1135;31,2159977;27,72024918;;;
1136;31,15715981;27,66615105;;;
1137;31,13660812;27,62639809;;;
1138;31,12667465;27,57149124;;;
1139;31,07303047;27,51911926;;;
1140;31,09418678;27,45918083;;;
1141;31,04462624;27,41899872;;;
1142;31,01176262;27,37760162;;;
1143;31,01100349;27,33440399;;;
1144;30,99800682;27,28762627;;;
1145;30,95874786;27,23746872;;;
1146;30,93657494;27,18400574;;;
1147;30,90808487;27,1412487;;;
1148;30,89774513;27,10461044;;;
1149;30,88713837;27,04929352;;;
1150;30,84783936;27,01805878;;;
1151;30,84440804;26,97691345;;;
1152;30,82039261;26,93301392;;;
1153;30,80813599;26,91702843;;;
1154;30,81559563;26,84921265;;;
1155;30,75544548;26,81906509;;;
1156;30,74812508;26,80108261;;;
1157;30,76101303;26,72496414;;;
1158;30,69272614;26,70509148;;;
1159;30,69546127;26,6931572;;;
1160;30,68803596;26,63455582;;;
1161;30,66946793;26,59313393;;;
1162;30,6602993;26,57049942;;;
1163;30,64226532;26,55810356;;;
1164;30,62034607;26,51788521;;;
1165;30,61923027;26,48209953;;;
1166;30,59793091;26,45192528;;;
1167;30,58130646;26,42900276;;;
1168;30,5939827;26,37327385;;;
1169;30,5321312;26,36879349;;;
1170;30,54317856;26,34393501;;;
1171;30,52512169;26,31702995;;;
1172;30,51865387;26,2924881;;;
1173;30,52353859;26,27950096;;;
1174;30,49077988;26,25874901;;;
1175;30,48491859;26,23290634;;;
1176;30,46677399;26,20705986;;;
1177;30,46360016;26,17603302;;;
1178;30,4478054;26,168787;;;
1179;30,44188309;26,15613365;;;
1180;30,4377861;26,12923622;;;
1181;30,4168911;26,11388779;;;
1182;30,40551758;26,09822083;;;
1183;30,39726067;26,08929253;;;
1184;30,39981079;26,08151054;;;
1185;30,39185143;26,05821228;;;
1186;30,38114929;26,03783226;;;
1187;30,37656021;26,02728844;;;
1188;30,37334442;26,0043869;;;
1189;30,35750771;26,00283241;;;
1190;30,3556118;25,9973011;;;
1191;30,35411835;25,98604774;;;
1192;30,33172989;25,96294022;;;
1193;30,33240128;25,95336723;;;
1194;30,34183884;25,95750427;;;
1195;30,3384552;25,94317245;;;
1196;30,33462715;25,94254684;;;
1197;30,33611679;25,92731094;;;
1198;30,32704926;25,91691971;;;
1199;30,3176918;25,90309334;;;
1200;30,46628189;26,0456562;;;
1201;30,47570801;26,03919601;;;
1202;30,48194122;26,02139473;;;
1203;30,46971512;26,05076218;;;
1204;30,47655296;26,02300262;;;
1205;30,47102165;26,01200867;;;
1206;30,46189308;26,00079727;;;
1207;30,48085594;25,96996498;;;
1208;30,45216751;25,9938755;;;
1209;30,47929192;25,98449326;;;
1210;30,46976089;25,96106148;;;
1211;30,45928192;25,95312881;;;
1212;30,46232986;25,94280815;;;
1213;30,46532249;25,93483925;;;
1214;30,46434784;25,93448257;;;
1215;30,46290016;25,92128563;;;
1216;30,46291161;25,91544914;;;
1217;30,46390152;25,9064045;;;
1218;30,46574593;25,89115715;;;
1219;30,47271156;25,87940979;;;
1220;30,53516197;25,87706375;;;
1221;30,48243141;25,82343483;;;
1222;30,39185715;25,82542038;;;
1223;30,46416283;25,82569695;;;
1224;30,4713726;25,80250168;;;
1225;30,47687912;25,79567337;;;
1226;30,47969055;25,78192139;;;
1227;30,49715233;25,78531456;;;
1228;30,49793625;25,74609566;;;
1229;30,4921093;25,73660278;;;
1230;30,49216843;25,71829796;;;
1231;30,49633789;25,70590591;;;
1232;30,4942131;25,69379807;;;
1233;30,51735497;25,66848183;;;
1234;30,52318192;25,66403961;;;
1235;30,52705002;25,63730431;;;
1236;30,51193428;25,61756325;;;
1237;30,52411079;25,60756874;;;
1238;30,52742386;25,58659554;;;
1239;30,53964043;25,57175446;;;
1240;30,5514183;25,54398727;;;
1241;30,55393982;25,51508904;;;
1242;30,54954147;25,50008965;;;
1243;30,54487038;25,47626877;;;
1244;30,55576706;25,45137787;;;
1245;30,56316757;25,42450142;;;
1246;30,57076645;25,4060421;;;
1247;30,58355713;25,37666321;;;
1248;30,5939579;25,35746002;;;
1249;30,60386848;25,34588814;;;
1250;30,59867096;25,32012558;;;
1251;30,58871269;25,29266548;;;
1252;30,60827827;25,26862335;;;
1253;30,62449074;25,24785042;;;
1254;30,63687134;25,2158165;;;
1255;30,64738464;25,18135834;;;
1256;30,63619232;25,15945435;;;
1257;30,65179634;25,12171936;;;
1258;30,66376686;25,11389542;;;
1259;30,67543793;25,09376717;;;
1260;30,69153976;25,06792831;;;
1261;30,69471359;25,04027557;;;
1262;30,72851372;25,02399063;;;
1263;30,67426109;24,99268913;;;
1264;30,71770287;24,9737072;;;
1265;30,73892975;24,94656181;;;
1266;30,74570656;24,91066742;;;
1267;30,74937439;24,88381767;;;
1268;30,75690651;24,85644722;;;
1269;30,76121521;24,82960129;;;
1270;30,77832985;24,80725288;;;
1271;30,7941761;24,78845978;;;
1272;30,8056736;24,74490166;;;
1273;30,810606;24,73518562;;;
1274;30,82193756;24,72743988;;;
1275;30,83825493;24,70706177;;;
1276;30,85407829;24,70134735;;;
1277;30,88670731;24,6473484;;;
1278;30,86412811;24,63075829;;;
1279;30,87500954;24,60594177;;;
1280;30,89265442;24,57575035;;;
1281;30,90155029;24,54753304;;;
1282;30,91058159;24,51270866;;;
1283;30,91563225;24,49078941;;;
1284;30,90283203;24,48904037;;;
1285;30,95137405;24,47668839;;;
1286;30,97113037;24,45785141;;;
1287;30,98767662;24,44565201;;;
1288;31,00371742;24,42593384;;;
1289;31,01693344;24,41366196;;;
1290;31,0329113;24,39852333;;;
1291;31,03175163;24,36369133;;;
1292;31,05252457;24,34088516;;;
1293;31,04806328;24,31473732;;;
1294;31,05048752;24,29788208;;;
1295;31,0767498;24,28871155;;;
1296;31,09134483;24,27498627;;;
1297;31,10869217;24,25977325;;;
1298;31,11532021;24,25212669;;;
1299;31,12411499;24,25658035;;;
1300;31,16089439;24,25176048;;;
1301;31,18486023;24,24443436;;;
1302;31,2021904;24,23384094;;;
1303;31,20517159;24,21136665;;;
1304;31,21565247;24,19614601;;;
1305;31,22540092;24,18479538;;;
1306;31,24082947;24,17048073;;;
1307;31,24749947;24,15829468;;;
1308;31,24537086;24,13436508;;;
1309;31,25669861;24,13717842;;;
1310;31,28173447;24,14076996;;;
1311;31,29098701;24,13493919;;;
1312;31,38462257;24,19906235;;;
1313;31,33385086;24,13915634;;;
1314;31,36155701;24,13786697;;;
1315;31,38058853;24,14292908;;;
1316;31,3965168;24,13578987;;;
1317;31,41041183;24,1291275;;;
1318;31,41323662;24,11411285;;;
1319;31,42014503;24,11507988;;;
1320;31,43244362;24,10278511;;;
1321;31,46126938;24,09978294;;;
1322;31,4660511;24,10933876;;;
1323;31,48256493;24,11218262;;;
1324;31,50499535;24,12332535;;;
1325;31,52518272;24,14478111;;;
1326;31,55508041;24,1602726;;;
1327;31,569067;24,16302299;;;
1328;31,58672714;24,17953682;;;
1329;31,6171608;24,18696594;;;
1330;31,62474632;24,17506027;;;
1331;31,63048363;24,18148041;;;
1332;31,6527195;24,16884041;;;
1333;31,65867996;24,16388321;;;
1334;31,65595818;24,16773605;;;
1335;31,68632126;24,18078232;;;
1336;31,70211983;24,18638229;;;
1337;31,72296333;24,19573212;;;
1338;31,74075127;24,21162796;;;
1339;31,76847458;24,24846458;;;
1340;31,79421997;24,25754929;;;
1341;31,82865715;24,28580093;;;
1342;31,85155487;24,29392052;;;
1343;31,87265015;24,31125069;;;
1344;31,89014244;24,31771851;;;
1345;31,90751076;24,31670952;;;
1346;31,93005371;24,32738304;;;
1347;31,9442482;24,32367134;;;
1348;31,95604897;24,33579254;;;
1349;31,97042656;24,33881378;;;
1350;31,9886055;24,35706329;;;
1351;32,02338409;24,37857437;;;
1352;32,0284462;24,39011955;;;
1353;32,06435013;24,40870857;;;
1354;32,09763336;24,43907166;;;
1355;32,11904907;24,45390892;;;
1356;32,14279556;24,46934509;;;
1357;32,17484283;24,48032379;;;
1358;32,19646072;24,46893883;;;
1359;32,19564819;24,45252037;;;
1360;32,21735382;24,45035362;;;
1361;32,21654129;24,44772148;;;
1362;32,23114014;24,42678452;;;
1363;32,2506218;24,41330338;;;
1364;32,25307846;24,41468811;;;
1365;32,27058792;24,41549873;;;
1366;32,29171753;24,43851852;;;
1367;32,31291962;24,44721222;;;
1368;32,32541275;24,45501328;;;
1369;32,35124207;24,47522926;;;
1370;32,38042831;24,49002457;;;
1371;32,38433456;24,49400139;;;
1372;32,4150238;24,51157379;;;
1373;32,44200516;24,50601959;;;
1374;32,45568085;24,51440239;;;
1375;32,45983505;24,51094818;;;
1376;32,47439575;24,50976563;;;
1377;32,47473526;24,48732185;;;
1378;32,47688293;24,47443771;;;
1379;32,48650742;24,45441437;;;
1380;32,48497772;24,43081093;;;
1381;32,46519852;24,41616821;;;
1382;32,47470474;24,39893341;;;
1383;32,43971634;24,36187553;;;
1384;32,4152832;24,34006691;;;
1385;32,39656067;24,31949997;;;
1386;32,37469482;24,29903603;;;
1387;32,35535431;24,27211952;;;
1388;32,32028961;24,23672867;;;
1389;32,29207611;24,18461227;;;
1390;32,24207306;24,1334362;;;
1391;32,20534897;24,06785583;;;
1392;32,1689949;24,01138687;;;
1393;32,10866165;23,95304871;;;
1394;32,06414795;23,89183998;;;
1395;32,00491333;23,84471512;;;
1396;31,983078;23,79883766;;;
1397;31,92572975;23,74422836;;;
1398;31,90827751;23,7367878;;;
1399;31,89465714;23,70463562;;;
1400;31,88551712;23,68909645;;;
1401;31,85881042;23,63766289;;;
1402;31,85963249;23,62213135;;;
1403;31,85708809;23,58653259;;;
1404;31,87192726;23,55906487;;;
1405;31,8703537;23,53793144;;;
1406;31,86359024;23,51171875;;;
1407;31,87841988;23,49583817;;;
1408;31,93401337;23,48422241;;;
1409;31,93758392;23,49116707;;;
1410;31,98188782;23,48143196;;;
1411;32,01684952;23,5050106;;;
1412;32,09180832;23,51639366;;;
1413;32,1098938;23,55010223;;;
1414;32,17461777;23,56174278;;;
1415;32,25099945;23,58607483;;;
1416;32,27859879;23,59947586;;;
1417;32,358078;23,63515663;;;
1418;32,43061447;23,66162872;;;
1419;32,50380707;23,65787697;;;
1420;32,52623367;23,64212608;;;
1421;32,59031296;23,6652832;;;
1422;32,64608002;23,63778496;;;
1423;32,63467026;23,59278488;;;
1424;32,71987915;23,64125061;;;
1425;32,76665878;23,64323235;;;
1426;32,82371521;23,64960098;;;
1427;32,86243057;23,64676094;;;
1428;32,91942596;23,66646004;;;
1429;32,97122192;23,67498207;;;
1430;33,03668594;23,69107246;;;
1431;33,07361221;23,70198059;;;
1432;33,13733673;23,70376968;;;
1433;33,17940521;23,71028709;;;
1434;33,22431564;23,70243835;;;
1435;33,26240921;23,69135094;;;
1436;33,30540848;23,68427277;;;
1437;33,32521439;23,66640663;;;
1438;33,36450958;23,64471245;;;
1439;33,39868164;23,62314224;;;
1440;33,42741394;23,60741615;;;
1441;33,44210434;23,57998848;;;
1442;33,47819901;23,58351707;;;
1443;33,51642609;23,58453178;;;
1444;33,55166626;23,57958984;;;
1445;33,59156036;23,60443687;;;
1446;33,65768051;23,572258;;;
1447;33,65602112;23,56184578;;;
1448;33,71357727;23,58067322;;;
1449;33,75990295;23,5845356;;;
1450;33,79331589;23,56204605;;;
1451;33,82061005;23,54278183;;;
1452;33,84647369;23,52909279;;;
1453;33,87376404;23,50358772;;;
1454;33,89631653;23,47332001;;;
1455;33,92698669;23,45461273;;;
1456;33,94541931;23,42708397;;;
1457;33,97530746;23,41493225;;;
1458;33,98991776;23,39944458;;;
1459;34,01470947;23,37264061;;;
1460;34,04694366;23,36731148;;;
1461;34,05617523;23,39482689;;;
1462;34,12836075;23,37142372;;;
1463;34,14330292;23,37717438;;;
1464;34,17537689;23,37566376;;;
1465;34,2169838;23,38107109;;;
1466;34,2618866;23,36001778;;;
1467;34,27501297;23,35586929;;;
1468;34,28875351;23,33659172;;;
1469;34,32167053;23,31763268;;;
1470;34,34510803;23,30195808;;;
1471;34,35531998;23,26470757;;;
1472;34,37609863;23,24644089;;;
1473;34,39000702;23,23139763;;;
1474;34,41280365;23,22409821;;;
1475;34,4377594;23,20643425;;;
1476;34,44846344;23,18597603;;;
1477;34,47029114;23,18692017;;;
1478;34,49868011;23,18154335;;;
1479;34,53419113;23,19256783;;;
1480;34,57255554;23,19234276;;;
1481;34,60187149;23,19031715;;;
1482;34,61907959;23,18785858;;;
1483;34,64060593;23,18971062;;;
1484;34,68038559;23,17767525;;;
1485;34,69831467;23,16947365;;;
1486;34,73261642;23,16184998;;;
1487;34,75205231;23,14084244;;;
1488;34,7610817;23,11655617;;;
1489;34,76160812;23,10289383;;;
1490;34,7837944;23,08747101;;;
1491;34,81098938;23,07097435;;;
1492;34,81835556;23,0632267;;;
1493;34,82909393;23,07348824;;;
1494;34,88225174;23,08529472;;;
1495;34,87605286;23,07540321;;;
1496;34,88891983;23,07815933;;;
1497;34,93753433;23,08018303;;;
1498;34,96147537;23,10289383;;;
1499;34,98825836;23,1147995;;;
1500;35,03837967;23,11290741;;;
1501;35,05132294;23,10896683;;;
1502;35,10309601;23,09576225;;;
1503;35,06458664;23,11452484;;;
1504;35,10345078;23,09874535;;;
1505;35,13589096;23,08274269;;;
1506;35,14574814;23,07882118;;;
1507;35,15438843;23,05540466;;;
1508;35,1645546;23,04405785;;;
1509;35,17811966;23,05770874;;;
1510;35,21121597;23,05206299;;;
1511;35,2173996;23,08055687;;;
1512;35,23514557;23,07100105;;;
1513;35,24940491;23,07204819;;;
1514;35,27388763;23,09247208;;;
1515;35,3047142;23,11037254;;;
1516;35,3237915;23,13007545;;;
1517;35,34828186;23,14001656;;;
1518;35,37776947;23,15097809;;;
1519;35,40024567;23,14989471;;;
1520;35,41353226;23,16363716;;;
1521;35,44994354;23,16594505;;;
1522;35,46010971;23,15950012;;;
1523;35,47185135;23,15023232;;;
1524;35,4827919;23,15610313;;;
1525;35,49659729;23,16007423;;;
1526;35,51328659;23,14805031;;;
1527;35,53696823;23,14682198;;;
1528;35,51663589;23,1440506;;;
1529;35,53772354;23,16144753;;;
1530;35,56465912;23,18328476;;;
1531;35,60690308;23,19613838;;;
1532;35,58892441;23,19405174;;;
1533;35,62553787;23,21923447;;;
1534;35,6595192;23,23278427;;;
1535;35,69664764;23,24811745;;;
1536;35,67523956;23,25979805;;;
1537;35,72497559;23,26557922;;;
1538;35,76039124;23,27938461;;;
1539;35,77806091;23,29101944;;;
1540;35,77716827;23,29211998;;;
1541;35,77932739;23,26537323;;;
1542;35,83164978;23,29130554;;;
1543;35,82945633;23,29549789;;;
1544;35,83873749;23,28458786;;;
1545;35,8539238;23,28071976;;;
1546;35,85504532;23,28627777;;;
1547;35,88373184;23,29389954;;;
1548;35,89234543;23,30552101;;;
1549;35,89842987;23,32549286;;;
1550;35,91736984;23,34327507;;;
1551;35,94229507;23,34949303;;;
1552;35,96959305;23,36862946;;;
1553;35,96756744;23,38917923;;;
1554;35,98994064;23,38601685;;;
1555;36,02326584;23,40139389;;;
1556;36,04674911;23,42703819;;;
1557;36,04219437;23,42801094;;;
1558;36,08952332;23,40655899;;;
1559;36,10888672;23,41898918;;;
1560;36,10021591;23,43872643;;;
1561;36,12260437;23,42087173;;;
1562;36,09088135;23,4117012;;;
1563;36,14537048;23,39958;;;
1564;36,18556595;23,41692924;;;
1565;36,16252136;23,41811371;;;
1566;36,17464447;23,40970421;;;
1567;36,15154266;23,39802551;;;
1568;36,21872711;23,44761276;;;
1569;36,21819687;23,43008232;;;
1570;36,2064209;23,4316864;;;
1571;36,23721313;23,45417404;;;
1572;36,27660751;23,49140549;;;
1573;36,28408813;23,47039986;;;
1574;36,28142929;23,47363281;;;
1575;36,31270981;23,48456764;;;
1576;36,33470154;23,48869896;;;
1577;36,35739899;23,48528671;;;
1578;36,3518219;23,46968079;;;
1579;36,37603378;23,47054672;;;
1580;36,38598251;23,48447418;;;
1581;36,37702942;23,44981575;;;
1582;36,40414429;23,44904327;;;
1583;36,42239761;23,44900894;;;
1584;36,41307449;23,44889259;;;
1585;36,40674591;23,42788124;;;
1586;36,44534683;23,43875885;;;
1587;36,45933914;23,4465332;;;
1588;36,46285629;23,43094826;;;
1589;36,44113541;23,41347694;;;
1590;36,49783325;23,43323517;;;
1591;36,48961258;23,42765999;;;
1592;36,5078392;23,42333221;;;
1593;36,50600433;23,42107964;;;
1594;36,54679108;23,42370224;;;
1595;36,54161835;23,43322372;;;
1596;36,5404892;23,39229774;;;
1597;36,58064651;23,41305542;;;
1598;36,58944702;23,40574646;;;
1599;36,58424759;23,38558197;;;
1600;36,60591507;23,37071991;;;
1601;36,60637283;23,34804916;;;
1602;36,60536575;23,33992958;;;
1603;36,62706375;23,33555412;;;
1604;36,6387558;23,31536674;;;
1605;36,61037064;23,28994942;;;
1606;36,63842773;23,28680038;;;
1607;36,65354919;23,28038025;;;
1608;36,64619064;23,27004433;;;
1609;36,65313721;23,24729538;;;
1610;36,68392181;23,2467804;;;
1611;36,66397858;23,25265503;;;
1612;36,66022873;23,22002411;;;
1613;36,69408798;23,21777725;;;
1614;36,7305336;23,20730972;;;
1615;36,68698502;23,20425797;;;
1616;36,7096138;23,17808723;;;
1617;36,73551178;23,14800835;;;
1618;36,77287292;23,16303825;;;
1619;36,74368668;23,13050079;;;
1620;36,71679306;23,09512711;;;
1621;36,74802399;23,05843163;;;
1622;36,78786087;23,07706261;;;
1623;36,75195694;23,02735138;;;
1624;36,73522949;22,99877357;;;
1625;36,78833771;22,98532295;;;
1626;36,77257919;22,9784565;;;
1627;36,76018143;22,93689346;;;
1628;36,7595787;22,91339111;;;
1629;36,77208328;22,90070152;;;
1630;36,76884079;22,87732697;;;
1631;36,7628212;22,87099457;;;
1632;36,78570938;22,85224152;;;
1633;36,79803848;22,84147644;;;
1634;36,79272079;22,80246925;;;
1635;36,80083466;22,79213905;;;
1636;36,8143959;22,77824211;;;
1637;36,82003784;22,75661469;;;
1638;36,81602478;22,72169876;;;
1639;36,85187531;22,71484184;;;
1640;36,84175873;22,68584442;;;
1641;36,81983948;22,64371872;;;
1642;36,84514618;22,62845993;;;
1643;36,84931946;22,61374092;;;
1644;36,84972;22,58166695;;;
1645;36,81906891;22,52809906;;;
1646;36,85046005;22,52179146;;;
1647;36,83161926;22,50270271;;;
1648;36,81424713;22,45094872;;;
1649;36,86539078;22,44443703;;;
1650;36,83737946;22,42392731;;;
1651;36,83169556;22,38944435;;;
1652;36,82725906;22,3601265;;;
1653;36,84311676;22,34837532;;;
1654;36,85025787;22,3158493;;;
1655;36,83893204;22,28979683;;;
1656;36,85243607;22,26755714;;;
1657;36,83857727;22,25403786;;;
1658;36,83600235;22,22079659;;;
1659;36,85217285;22,18278313;;;
1660;36,85266495;22,15920448;;;
1661;36,83018112;22,14206696;;;
1662;36,82397842;22,09093475;;;
1663;36,8431282;22,07888222;;;
1664;36,83604431;22,02820969;;;
1665;36,81321335;21,99653625;;;
1666;36,80150223;21,95252228;;;
1667;36,82730865;21,95123672;;;
1668;36,78801727;21,90797424;;;
1669;36,77468491;21,86065865;;;
1670;36,78484344;21,83133888;;;
1671;36,80224991;21,83728027;;;
1672;36,78002548;21,79764557;;;
1673;36,7375679;21,74125481;;;
1674;36,78001404;21,72517395;;;
1675;36,77251816;21,71398163;;;
1676;36,75402451;21,67105293;;;
1677;36,7359581;21,65707779;;;
1678;36,74982834;21,63071251;;;
1679;36,75376129;21,59774399;;;
1680;36,73934555;21,56420708;;;
1681;36,73397446;21,53745461;;;
1682;36,73878479;21,51163864;;;
1683;36,7265892;21,47267342;;;
1684;36,7165184;21,45342255;;;
1685;36,71990967;21,41807747;;;
1686;36,68842697;21,37364578;;;
1687;36,68758774;21,3534832;;;
1688;36,6830864;21,32004356;;;
1689;36,66754532;21,29708672;;;
1690;36,65505981;21,24344254;;;
1691;36,65832901;21,21902847;;;
1692;36,63308716;21,19924927;;;
1693;36,61101151;21,16854286;;;
1694;36,61069107;21,12827301;;;
1695;36,63492966;21,11398506;;;
1696;36,60093689;21,07885361;;;
1697;36,56298065;21,04825974;;;
1698;36,59047318;21,04227066;;;
1699;36,57671738;21,01475143;;;
1700;36,57757187;20,98372269;;;
1701;36,56521225;20,95741653;;;
1702;36,55120087;20,93240547;;;
1703;36,54801559;20,91817474;;;
1704;36,55781555;20,89127541;;;
1705;36,54043198;20,85438347;;;
1706;36,5346489;20,82404137;;;
1707;36,53446579;20,81051826;;;
1708;36,50061798;20,78908539;;;
1709;36,51394653;20,74941826;;;
1710;36,51057434;20,7340126;;;
1711;36,47126007;20,70930672;;;
1712;36,49179459;20,66448402;;;
1713;36,48651123;20,65088654;;;
1714;36,45828247;20,64517975;;;
1715;36,42514801;20,60479355;;;
1716;36,46211624;20,56113625;;;
1717;36,42595291;20,55189323;;;
1718;36,4082489;20,55134392;;;
1719;36,37309265;20,50224876;;;
1720;36,42486191;20,47522736;;;
1721;36,38521194;20,47092819;;;
1722;36,37237549;20,43778419;;;
1723;36,32381439;20,40725708;;;
1724;36,37667465;20,40219688;;;
1725;36,34122849;20,38656807;;;
1726;36,33648682;20,35015297;;;
1727;36,3277092;20,32413292;;;
1728;36,32014847;20,31337547;;;
1729;36,28969193;20,28887367;;;
1730;36,28017807;20,26524925;;;
1731;36,28861618;20,24814606;;;
1732;36,26760101;20,22825813;;;
1733;36,24719238;20,19686508;;;
1734;36,23618698;20,17515945;;;
1735;36,23212433;20,16297913;;;
1736;36,21855545;20,12824059;;;
1737;36,18930817;20,10687065;;;
1738;36,19333649;20,10304451;;;
1739;36,17726517;20,06975937;;;
1740;36,15227127;20,04883194;;;
1741;36,15998459;20,03833008;;;
1742;36,1363945;20,02540588;;;
1743;36,11341476;20,00162506;;;
1744;36,08442688;19,96679878;;;
1745;36,10662079;19,97072029;;;
1746;36,07483673;19,95744705;;;
1747;36,0472374;19,92090416;;;
1748;36,08856964;19,92054749;;;
1749;36,04387283;19,91477394;;;
1750;36,04339981;19,8762207;;;
1751;36,02571106;19,86685944;;;
1752;36,03628159;19,85111618;;;
1753;36,01734161;19,85008621;;;
1754;35,99563599;19,82665062;;;
1755;35,99028778;19,81311798;;;
1756;36,00287628;19,81573868;;;
1757;35,97848892;19,79615974;;;
1758;35,97324371;19,76297379;;;
1759;35,97160721;19,7516861;;;
1760;35,94285583;19,74820518;;;
1761;35,93072891;19,7298317;;;
1762;35,95830917;19,72188377;;;
1763;35,9331398;19,71280861;;;
1764;35,88357162;19,69252586;;;
1765;35,89146805;19,67749023;;;
1766;35,92319107;19,67346573;;;
1767;35,88996124;19,66171074;;;
1768;35,84133148;19,63811874;;;
1769;35,86325836;19,63537598;;;
1770;35,86704636;19,62488365;;;
1771;35,83503342;19,61653709;;;
1772;35,78993988;19,57920265;;;
1773;35,83185959;19,58699608;;;
1774;35,78327179;19,57631683;;;
1775;35,77700424;19,55695534;;;
1776;35,7657814;19,54254723;;;
1777;35,75341797;19,53335762;;;
1778;35,7373848;19,51267624;;;
1779;35,71886826;19,51197624;;;
1780;35,69841003;19,49666977;;;
1781;35,69438553;19,47826385;;;
1782;35,67694855;19,4730587;;;
1783;35,65583038;19,44678497;;;
1784;35,63780975;19,44214058;;;
1785;35,6197052;19,42699814;;;
1786;35,61352158;19,41772461;;;
1787;35,58429337;19,39613533;;;
1788;35,56495285;19,39292336;;;
1789;35,54822922;19,3686409;;;
1790;35,53935623;19,35648918;;;
1791;35,51802826;19,35932922;;;
1792;35,49990463;19,34762955;;;
1793;35,49160767;19,3160553;;;
1794;35,46212769;19,31766319;;;
1795;35,44486618;19,31035042;;;
1796;35,43178558;19,29492569;;;
1797;35,41504288;19,28637314;;;
1798;35,38617325;19,26688766;;;
1799;35,36363983;19,26291656;;;
1800;35,34780121;19,24986267;;;
1801;35,34299469;19,23736191;;;
1802;35,32302094;19,22282219;;;
1803;35,30418777;19,20776176;;;
1804;35,26942444;19,18993568;;;
1805;35,26113129;19,18670273;;;
1806;35,24730301;19,16917419;;;
1807;35,22211456;19,15911674;;;
1808;35,20381927;19,13803101;;;
1809;35,18489456;19,12148857;;;
1810;35,1656723;19,10835457;;;
1811;35,15446472;19,10604286;;;
1812;35,13462067;19,09440231;;;
1813;35,12659836;19,08619118;;;
1814;35,08636093;19,06531906;;;
1815;35,06392288;19,04934883;;;
1816;35,04187012;19,02687645;;;
1817;35,03155518;19,00743675;;;
1818;35,00867462;18,99624443;;;
1819;34,98718262;18,97665024;;;
1820;34,96361542;18,97469902;;;
1821;34,95110703;18,95552635;;;
1822;34,91854095;18,93618965;;;
1823;34,89667892;18,91213989;;;
1824;34,87448883;18,89784431;;;
1825;34,85662842;18,88228798;;;
1826;34,84061432;18,86720276;;;
1827;34,82497787;18,85918999;;;
1828;34,80834961;18,84097862;;;
1829;34,78050613;18,82943916;;;
1830;34,75754547;18,82189178;;;
1831;34,73808289;18,79876709;;;
1832;34,73085403;18,78211594;;;
1833;34,69633102;18,7503109;;;
1834;34,66899109;18,7248764;;;
1835;34,65505981;18,70540047;;;
1836;34,62774277;18,68312836;;;
1837;34,59831238;18,66063118;;;
1838;34,57710266;18,64560699;;;
