Wavelength (nm);P-Polarized;S-Polarized;;;
1064;36,5652504;40,50359726;;;
1065;36,51110077;40,49388504;;;
1066;36,4906044;40,45428085;;;
1067;36,5199852;40,44700623;;;
1068;36,44784164;40,4235878;;;
1069;36,4698143;40,39801025;;;
1070;36,47578812;40,39616776;;;
1071;36,44796371;40,3587265;;;
1072;36,40676117;40,32281113;;;
1073;36,33797455;40,28352356;;;
1074;36,35624695;40,30978012;;;
1075;36,3349762;40,26586533;;;
1076;36,31244659;40,24097061;;;
1077;36,27282715;40,21730042;;;
1078;36,22785187;40,19935226;;;
1079;36,21981812;40,15766144;;;
1080;36,25701904;40,14602661;;;
1081;36,19237518;40,10617065;;;
1082;36,22768021;40,12214661;;;
1083;36,13986588;40,06523895;;;
1084;36,13452911;40,05711365;;;
1085;36,13113785;40,02596283;;;
1086;36,08959961;40,02049255;;;
1087;36,10573959;40,02124023;;;
1088;36,06257629;39,97352982;;;
1089;36,04212189;39,98258972;;;
1090;36,02954865;39,98475647;;;
1091;36,04956055;39,95857239;;;
1092;36,03913498;39,92081833;;;
1093;35,98353958;39,92613602;;;
1094;35,96176529;39,89758682;;;
1095;35,97936249;39,89396667;;;
1096;35,9708252;39,88238907;;;
1097;35,96809387;39,88092041;;;
1098;35,9234848;39,85194016;;;
1099;35,9426384;39,86402512;;;
1100;35,91869354;39,8572464;;;
1101;35,87442398;39,82391739;;;
1102;35,91221619;39,81897354;;;
1103;35,88315201;39,82214355;;;
1104;35,89474106;39,80567551;;;
1105;35,86791229;39,82055283;;;
1106;35,8772316;39,80659485;;;
1107;35,86557007;39,82475662;;;
1108;35,8579216;39,79986954;;;
1109;35,83419037;39,80622864;;;
1110;35,86323929;39,82344055;;;
1111;35,86545944;39,81711197;;;
1112;35,83522415;39,82334137;;;
1113;35,80316925;39,81058884;;;
1114;35,84261322;39,81772232;;;
1115;35,81790924;39,81965256;;;
1116;35,82046127;39,81028366;;;
1117;35,81785583;39,83897018;;;
1118;35,82004929;39,80823135;;;
1119;35,83592606;39,82640457;;;
1120;35,81218719;39,8079071;;;
1121;35,83812714;39,84249878;;;
1122;35,81153488;39,80617523;;;
1123;35,80474854;39,8186264;;;
1124;35,82165909;39,83220291;;;
1125;35,79668808;39,81820679;;;
1126;35,81717682;39,8297081;;;
1127;35,82057571;39,85856247;;;
1128;35,83184052;39,85829926;;;
1129;35,83346939;39,8570137;;;
1130;35,85153198;39,84751511;;;
1131;35,84277344;39,85097122;;;
1132;35,84233093;39,87364197;;;
1133;35,84352875;39,85819626;;;
1134;35,84450531;39,8861084;;;
1135;35,84576416;39,86256409;;;
1136;35,85726547;39,86959839;;;
1137;35,86110687;39,8617363;;;
1138;35,86647415;39,87878418;;;
1139;35,90261078;39,89803696;;;
1140;35,85764313;39,89421844;;;
1141;35,88333511;39,89523697;;;
1142;35,88703156;39,91419983;;;
1143;35,89323807;39,90714264;;;
1144;35,8893013;39,91959763;;;
1145;35,89398575;39,91791153;;;
1146;35,90445328;39,93723297;;;
1147;35,9380188;39,94608307;;;
1148;35,91255569;39,95212936;;;
1149;35,92425919;39,96247482;;;
1150;35,95788574;39,98514175;;;
1151;35,94586182;39,97608185;;;
1152;35,96746826;39,9979744;;;
1153;35,97477722;40,00908279;;;
1154;35,99526215;40,01827621;;;
1155;36,00128174;40,0415535;;;
1156;35,98036575;40,05847931;;;
1157;36,01750946;40,07450485;;;
1158;36,02505112;40,09780502;;;
1159;36,0468483;40,1076355;;;
1160;36,05598831;40,11070251;;;
1161;36,07963181;40,13797379;;;
1162;36,09148026;40,17168427;;;
1163;36,10913467;40,18759155;;;
1164;36,11325836;40,1995697;;;
1165;36,1493187;40,252491;;;
1166;36,1415596;40,24132919;;;
1167;36,17433167;40,27628326;;;
1168;36,1867218;40,30799484;;;
1169;36,20040131;40,32097244;;;
1170;36,21496582;40,37187195;;;
1171;36,23549652;40,37110901;;;
1172;36,2256279;40,39749146;;;
1173;36,25440979;40,41990662;;;
1174;36,29435349;40,45742798;;;
1175;36,29759598;40,48546982;;;
1176;36,33760071;40,50548172;;;
1177;36,34819412;40,53456497;;;
1178;36,35065842;40,54294586;;;
1179;36,37651825;40,58575058;;;
1180;36,41108704;40,61111832;;;
1181;36,40094757;40,62553024;;;
1182;36,45540237;40,68189621;;;
1183;36,48270416;40,67777634;;;
1184;36,51281738;40,73294449;;;
1185;36,52723312;40,7592659;;;
1186;36,53422928;40,76757813;;;
1187;36,54582214;40,79162979;;;
1188;36,57699585;40,84326935;;;
1189;36,61225128;40,84941483;;;
1190;36,64762115;40,88076401;;;
1191;36,69468689;40,90536118;;;
1192;36,68441772;40,93109131;;;
1193;36,70870972;40,97846222;;;
1194;36,76319122;40,99785614;;;
1195;36,76804352;41,01689148;;;
1196;36,77919388;41,03730011;;;
1197;36,8270874;41,07051086;;;
1198;36,84116364;41,09493256;;;
1199;36,88263321;41,12217712;;;
1200;36,90868378;41,10997772;;;
1201;36,94485474;41,13970184;;;
1202;36,97050476;41,16092682;;;
1203;36,97497177;41,17708588;;;
1204;37,01282883;41,21695709;;;
1205;37,0320549;41,25405121;;;
1206;37,07651138;41,28529739;;;
1207;37,10009003;41,31800842;;;
1208;37,12751007;41,33403397;;;
1209;37,16048431;41,35939407;;;
1210;37,17084885;41,39857101;;;
1211;37,18890381;41,4133606;;;
1212;37,20581055;41,45537567;;;
1213;37,25994492;41,48015213;;;
1214;37,29005432;41,51683807;;;
1215;37,31084824;41,54994583;;;
1216;37,34861374;41,56938171;;;
1217;37,37802124;41,60560989;;;
1218;37,39561462;41,64595413;;;
1219;37,4288063;41,6808548;;;
1220;37,47161865;41,7158432;;;
1221;37,49898911;41,74819946;;;
1222;37,54517746;41,80008698;;;
1223;37,5759697;41,82585526;;;
1224;37,59879303;41,88658905;;;
1225;37,62857437;41,91359711;;;
1226;37,67288589;41,95375824;;;
1227;37,71546173;41,99875259;;;
1228;37,7334938;42,04258347;;;
1229;37,76852036;42,06808853;;;
1230;37,79882431;42,13201904;;;
1231;37,86182404;42,17444611;;;
1232;37,88079834;42,21336365;;;
1233;37,91503906;42,24850082;;;
1234;37,95845032;42,30781555;;;
1235;38,00255203;42,34743118;;;
1236;38,0110054;42,40426254;;;
1237;38,07356644;42,43744659;;;
1238;38,10799026;42,50058365;;;
1239;38,14624786;42,53260803;;;
1240;38,17962646;42,57436752;;;
1241;38,21691895;42,61651993;;;
1242;38,24979019;42,67552185;;;
1243;38,30883026;42,72095108;;;
1244;38,32615662;42,76736069;;;
1245;38,39573288;42,83261871;;;
1246;38,41418076;42,86478806;;;
1247;38,45513535;42,91043091;;;
1248;38,48922348;42,96376419;;;
1249;38,53915405;43,01965714;;;
1250;38,59350967;43,0584259;;;
1251;38,63554764;43,10699463;;;
1252;38,6744957;43,14493942;;;
1253;38,71344757;43,19638062;;;
1254;38,74820709;43,2490387;;;
1255;38,79623032;43,31340408;;;
1256;38,83549118;43,33864212;;;
1257;38,8720932;43,40263367;;;
1258;38,93328094;43,44319153;;;
1259;38,95973969;43,48765945;;;
1260;39,00846863;43,53302383;;;
1261;39,06802368;43,59558868;;;
1262;39,11453247;43,63982773;;;
1263;39,13938904;43,68067551;;;
1264;39,21100235;43,73701477;;;
1265;39,26823044;43,79708481;;;
1266;39,27465439;43,83169174;;;
1267;39,33238983;43,87789154;;;
1268;39,38824081;43,93212891;;;
1269;39,43356705;43,98339081;;;
1270;39,48422241;44,04909134;;;
1271;39,53811646;44,06949234;;;
1272;39,58537292;44,13201904;;;
1273;39,63134766;44,16815567;;;
1274;39,6842804;44,22636414;;;
1275;39,73917389;44,28429413;;;
1276;39,80085754;44,32868576;;;
1277;39,82151794;44,37119675;;;
1278;39,87295532;44,42678452;;;
1279;39,89754868;44,46556091;;;
1280;39,97625732;44,51573181;;;
1281;40,00988007;44,59386063;;;
1282;40,05482864;44,62850952;;;
1283;40,12083435;44,68096924;;;
1284;40,18598557;44,74749374;;;
1285;40,22005081;44,76872635;;;
1286;40,25707245;44,82772827;;;
1287;40,31276321;44,88938904;;;
1288;40,374897;44,96034241;;;
1289;40,41241455;44,9969368;;;
1290;40,46879959;45,05387878;;;
1291;40,5121994;45,10828781;;;
1292;40,54851913;45,1565094;;;
1293;40,62192917;45,22232819;;;
1294;40,66526031;45,25755692;;;
1295;40,70790482;45,31933975;;;
1296;40,7706604;45,36379242;;;
1297;40,82725143;45,44103241;;;
1298;40,86870575;45,48389053;;;
1299;40,93535614;45,55130005;;;
1300;40,97810745;45,59852219;;;
1301;41,01882553;45,67531967;;;
1302;41,10416031;45,72953796;;;
1303;41,13964081;45,78035355;;;
1304;41,17951584;45,84328842;;;
1305;41,24703979;45,90181732;;;
1306;41,30609512;45,96852112;;;
1307;41,34143448;46,03545761;;;
1308;41,40019608;46,08343506;;;
1309;41,45967102;46,14733887;;;
1310;41,51480865;46,22038269;;;
1311;41,55831909;46,26652908;;;
1312;41,62561035;46,34275436;;;
1313;41,66701889;46,40667725;;;
1314;41,70636749;46,46180725;;;
1315;41,78345108;46,53012466;;;
1316;41,83668518;46,5996933;;;
1317;41,89050293;46,64820862;;;
1318;41,93680191;46,7143631;;;
1319;41,99609375;46,78850937;;;
1320;42,06994629;46,85459518;;;
1321;42,11193085;46,89612961;;;
1322;42,18519592;46,98563004;;;
1323;42,23580933;47,03512192;;;
1324;42,29607391;47,10851288;;;
1325;42,35188293;47,1735878;;;
1326;42,40667343;47,23704147;;;
1327;42,46453857;47,31720734;;;
1328;42,51493835;47,36862946;;;
1329;42,57472229;47,41894913;;;
1330;42,63666916;47,48124695;;;
1331;42,69011688;47,55980682;;;
1332;42,75649261;47,61825943;;;
1333;42,81572342;47,68049622;;;
1334;42,88458252;47,75845718;;;
1335;42,94763565;47,81200027;;;
1336;43,00125122;47,88677597;;;
1337;43,06200409;47,96500778;;;
1338;43,11715698;48,03616714;;;
1339;43,18476868;48,08916473;;;
1340;43,25256729;48,14795303;;;
1341;43,30450058;48,23734665;;;
1342;43,37114716;48,28685379;;;
1343;43,43667984;48,36059189;;;
1344;43,49435425;48,42289734;;;
1345;43,53762054;48,46734619;;;
1346;43,6232872;48,53915405;;;
1347;43,67627335;48,61266327;;;
1348;43,74207306;48,67464828;;;
1349;43,81161499;48,72066498;;;
1350;43,85622406;48,79954147;;;
1351;43,93902969;48,8469162;;;
1352;44,0106926;48,9094162;;;
1353;44,05072021;48,97774506;;;
1354;44,11024857;49,04659271;;;
1355;44,17433548;49,08912277;;;
1356;44,25240707;49,14723587;;;
1357;44,29859161;49,21115112;;;
1358;44,35961151;49,28380966;;;
1359;44,42411804;49,33879089;;;
1360;44,47828293;49,40279007;;;
1361;44,55026627;49,46612167;;;
1362;44,62308121;49,52843094;;;
1363;44,69244766;49,59191895;;;
1364;44,73654938;49,63951111;;;
1365;44,81098175;49,70681763;;;
1366;44,88464737;49,78615189;;;
1367;44,95561218;49,85339737;;;
1368;45,01235199;49,9009285;;;
1369;45,05352402;49,97361374;;;
1370;45,11873245;50,04035568;;;
1371;45,19136047;50,07921219;;;
1372;45,25364685;50,14763641;;;
1373;45,31311417;50,21171951;;;
1374;45,35546112;50,26862717;;;
1375;45,42539597;50,32701111;;;
1376;45,47959137;50,36547089;;;
1377;45,49464035;50,4200058;;;
1378;45,5368576;50,44376373;;;
1379;45,57754898;50,49803543;;;
1380;45,58623505;50,51283264;;;
1381;45,62375259;50,53848267;;;
1382;45,6425972;50,54733658;;;
1383;45,67214966;50,49869537;;;
1384;45,67493057;50,50860214;;;
1385;45,66075516;50,50072098;;;
1386;45,64746094;50,49143982;;;
1387;45,60759354;50,4524231;;;
1388;45,59064102;50,4259758;;;
1389;45,55796051;50,37695694;;;
1390;45,51184464;50,31779861;;;
1391;45,45684052;50,27846909;;;
1392;45,41006088;50,20985031;;;
1393;45,35707855;50,14922333;;;
1394;45,29037857;50,06050491;;;
1395;45,25416565;49,98659515;;;
1396;45,21964264;49,95975494;;;
1397;45,15507126;49,90028763;;;
1398;45,13900757;49,85137939;;;
1399;45,10833359;49,82594299;;;
1400;45,07527161;49,80738068;;;
1401;45,10061264;49,79524231;;;
1402;45,09940338;49,8079071;;;
1403;45,13320541;49,82004166;;;
1404;45,15447235;49,85389328;;;
1405;45,20964432;49,91530228;;;
1406;45,25762939;49,96297836;;;
1407;45,33026123;50,03771591;;;
1408;45,42300034;50,14461899;;;
1409;45,51107407;50,23303986;;;
1410;45,62770462;50,33729172;;;
1411;45,73794937;50,47649002;;;
1412;45,85309982;50,59929276;;;
1413;45,97050858;50,73619843;;;
1414;46,10035706;50,88611221;;;
1415;46,22672653;51,02871704;;;
1416;46,38472366;51,19047546;;;
1417;46,50740051;51,33931351;;;
1418;46,6594162;51,49556732;;;
1419;46,79813385;51,63821793;;;
1420;46,95212555;51,78602982;;;
1421;47,07268143;51,93258286;;;
1422;47,20952988;52,08907318;;;
1423;47,35596848;52,22705841;;;
1424;47,49248505;52,38674545;;;
1425;47,61029816;52,5259819;;;
1426;47,7600441;52,67767334;;;
1427;47,87224579;52,82046509;;;
1428;47,99043274;52,96206665;;;
1429;48,12060165;53,07667923;;;
1430;48,24071121;53,20423508;;;
1431;48,37286758;53,33934784;;;
1432;48,50274658;53,46102142;;;
1433;48,61057663;53,60147095;;;
1434;48,72919083;53,73638535;;;
1435;48,84436417;53,82212067;;;
1436;48,95399094;53,95091248;;;
1437;49,06476593;54,05804062;;;
1438;49,17496109;54,17152405;;;
1439;49,2930603;54,29204941;;;
1440;49,39742279;54,39269638;;;
1441;49,50488663;54,4984169;;;
1442;49,6059227;54,60786438;;;
1443;49,7013092;54,70801163;;;
1444;49,82990646;54,81224823;;;
1445;49,92050552;54,91762924;;;
1446;50,0081749;55,01955414;;;
1447;50,11961365;55,12060165;;;
1448;50,21335602;55,22975922;;;
1449;50,34038162;55,33512497;;;
1450;50,40208054;55,42629623;;;
1451;50,51885605;55,50741577;;;
1452;50,61390686;55,60738754;;;
1453;50,69711685;55,70474625;;;
1454;50,79659653;55,81009674;;;
1455;50,89155197;55,8848877;;;
1456;50,97833633;55,97200012;;;
1457;51,0694046;56,07564545;;;
1458;51,16776276;56,15046692;;;
1459;51,25337219;56,2543869;;;
1460;51,35197067;56,3431282;;;
1461;51,45616531;56,42795563;;;
1462;51,53277588;56,52878571;;;
1463;51,63585663;56,61533737;;;
1464;51,71389771;56,67469788;;;
1465;51,79587936;56,76912308;;;
1466;51,912117;56,86332321;;;
1467;51,98123169;56,96008301;;;
1468;52,07930374;57,02618027;;;
1469;52,16054535;57,12092209;;;
1470;52,24279404;57,21223068;;;
1471;52,34506226;57,31372452;;;
1472;52,43778992;57,3788681;;;
1473;52,51373291;57,4716301;;;
1474;52,60419464;57,53810501;;;
1475;52,70216751;57,6189537;;;
1476;52,77799988;57,72576523;;;
1477;52,86324692;57,78305054;;;
1478;52,949543;57,87955856;;;
1479;53,037323;57,98683929;;;
1480;53,12425613;58,04566956;;;
1481;53,22476196;58,13158798;;;
1482;53,29463577;58,216259;;;
1483;53,39762115;58,29254532;;;
1484;53,45352936;58,40369797;;;
1485;53,54678345;58,47887039;;;
1486;53,64001083;58,58123398;;;
1487;53,7318306;58,668396;;;
1488;53,80603409;58,74748993;;;
1489;53,89996338;58,82989502;;;
1490;53,97079849;58,92185593;;;
1491;54,0716362;59,00939941;;;
1492;54,13967133;59,07546997;;;
1493;54,24185181;59,15645599;;;
1494;54,32728577;59,26182556;;;
1495;54,40769196;59,34067535;;;
1496;54,49224854;59,42883682;;;
1497;54,56823349;59,52210617;;;
1498;54,65118027;59,60274506;;;
1499;54,74806595;59,67910385;;;
1500;54,84004974;59,77739716;;;
1501;54,93022919;59,8616333;;;
1502;54,99264908;59,95954514;;;
1503;55,09090042;60,05069351;;;
1504;55,15896988;60,11317062;;;
1505;55,2488327;60,2069931;;;
1506;55,3264389;60,30833817;;;
1507;55,4394989;60,40198898;;;
1508;55,5029068;60,4682579;;;
1509;55,5977478;60,5474472;;;
1510;55,67937851;60,64239883;;;
1511;55,76649475;60,76076126;;;
1512;55,83237457;60,82614899;;;
1513;55,93714905;60,930336;;;
1514;56,01285172;61,00498199;;;
1515;56,10327148;61,10089111;;;
1516;56,17119217;61,19839096;;;
1517;56,27188873;61,26582718;;;
1518;56,34730148;61,36405563;;;
1519;56,41831207;61,44816589;;;
1520;56,51758957;61,51307297;;;
1521;56,59634781;61,60572433;;;
1522;56,68844223;61,69869995;;;
1523;56,78256989;61,78717804;;;
1524;56,8473053;61,8568573;;;
1525;56,94818115;61,94939804;;;
1526;57,03474045;62,04367065;;;
1527;57,11209869;62,12000275;;;
1528;57,19281006;62,22117233;;;
1529;57,27557755;62,29456711;;;
1530;57,36361313;62,38124466;;;
1531;57,43733978;62,47419739;;;
1532;57,53691864;62,56009674;;;
1533;57,60468292;62,62866592;;;
1534;57,70946503;62,70150757;;;
1535;57,78059387;62,79161835;;;
1536;57,87313843;62,87152863;;;
1537;57,94792175;62,95724106;;;
1538;58,04198074;63,06118011;;;
1539;58,11956024;63,12044907;;;
1540;58,19210434;63,19620895;;;
1541;58,28698349;63,28958893;;;
1542;58,36377335;63,35756302;;;
1543;58,45016479;63,44657135;;;
1544;58,53548431;63,54021072;;;
1545;58,61534119;63,60468292;;;
1546;58,69721222;63,69870377;;;
1547;58,77771759;63,7562294;;;
1548;58,86906433;63,85749817;;;
1549;58,9431076;63,90747452;;;
1550;59,02288818;63,97823334;;;
1551;59,10754395;64,08180618;;;
1552;59,18195343;64,15858459;;;
1553;59,2761879;64,23186111;;;
1554;59,36519623;64,30318069;;;
1555;59,44949722;64,38590622;;;
1556;59,52963257;64,4547348;;;
1557;59,61473846;64,54264832;;;
1558;59,68540955;64,61365891;;;
1559;59,78045654;64,68336105;;;
1560;59,84392929;64,76331711;;;
1561;59,9197998;64,83327484;;;
1562;60,01539612;64,88039017;;;
1563;60,09142685;64,96937561;;;
1564;60,17790222;65,05864334;;;
1565;60,26284409;65,14350891;;;
1566;60,32876587;65,20146942;;;
1567;60,41884613;65,25128174;;;
1568;60,48860931;65,33804703;;;
1569;60,56525421;65,40371323;;;
1570;60,65016556;65,49652863;;;
1571;60,7243576;65,52394867;;;
1572;60,81145477;65,62382889;;;
1573;60,89334869;65,71995163;;;
1574;60,96850204;65,76377487;;;
1575;61,04942322;65,8454628;;;
1576;61,13118744;65,91270065;;;
1577;61,1949234;65,97934723;;;
1578;61,29246521;66,05657959;;;
1579;61,35575867;66,11345673;;;
1580;61,44348145;66,20206451;;;
1581;61,510952;66,27381134;;;
1582;61,5956192;66,32593536;;;
1583;61,68521118;66,4147644;;;
1584;61,74081039;66,4888916;;;
1585;61,8368454;66,53849792;;;
1586;61,91477203;66,61296082;;;
1587;61,98745728;66,71446991;;;
1588;62,06631851;66,76531219;;;
1589;62,13939285;66,82861328;;;
1590;62,22099304;66,87740326;;;
1591;62,2862854;66,98312378;;;
1592;62,36335754;67,04389954;;;
1593;62,44895554;67,10753632;;;
1594;62,5231781;67,19190979;;;
1595;62,58477783;67,26373291;;;
1596;62,66814804;67,33596802;;;
1597;62,75017548;67,39917755;;;
1598;62,82292938;67,48184967;;;
1599;62,91056061;67,54798889;;;
1600;62,97362137;67,61063385;;;
1601;63,04959106;67,64757538;;;
1602;63,12793732;67,71551514;;;
1603;63,21463013;67,82516479;;;
1604;63,28792572;67,90138245;;;
1605;63,35265732;67,93466949;;;
1606;63,42464447;67,99998474;;;
1607;63,49116898;68,09994507;;;
1608;63,56871796;68,16280365;;;
1609;63,65362167;68,23653412;;;
1610;63,72229767;68,33255768;;;
1611;63,78687286;68,39927673;;;
1612;63,86529541;68,46543884;;;
1613;63,95220947;68,52765656;;;
1614;64,01599884;68,60346985;;;
1615;64,09450912;68,67739105;;;
1616;64,15439606;68,73427582;;;
1617;64,22915649;68,81902313;;;
1618;64,30849075;68,87910461;;;
1619;64,37557602;68,94174957;;;
1620;64,47122955;69,02747345;;;
1621;64,52796555;69,11167145;;;
1622;64,60802078;69,14503479;;;
1623;64,68758011;69,27716064;;;
1624;64,73230362;69,28733063;;;
1625;64,82512665;69,37862396;;;
1626;64,89233017;69,46748352;;;
1627;64,97986603;69,55318451;;;
1628;65,06918335;69,59362793;;;
1629;65,1276207;69,67053223;;;
1630;65,19753647;69,74575806;;;
1631;65,23934174;69,78958893;;;
1632;65,33111572;69,8989563;;;
1633;65,42219543;69,94083405;;;
1634;65,48524857;70,02709961;;;
1635;65,52937698;70,09085846;;;
1636;65,60364532;70,15067291;;;
1637;65,67045212;70,23927307;;;
1638;65,77287674;70,30889893;;;
1639;65,82800293;70,39058685;;;
1640;65,89200592;70,423172;;;
1641;65,9668808;70,48126221;;;
1642;66,03248596;70,55591583;;;
1643;66,08537292;70,63134766;;;
1644;66,17095184;70,69314575;;;
1645;66,24916077;70,7722702;;;
1646;66,34059143;70,86156464;;;
1647;66,3736496;70,88767242;;;
1648;66,43801117;70,98521423;;;
1649;66,51272583;71,0033493;;;
1650;66,59070587;71,11489105;;;
1651;66,66275024;71,16191864;;;
1652;66,71731567;71,24910736;;;
1653;66,78653717;71,30303192;;;
1654;66,84442902;71,33821106;;;
1655;66,93871307;71,41214752;;;
1656;66,99994659;71,51393127;;;
1657;67,07384491;71,52015686;;;
1658;67,12013245;71,62060547;;;
1659;67,20302582;71,65824127;;;
1660;67,27519226;71,76744843;;;
1661;67,31878662;71,81156921;;;
1662;67,37885284;71,88436127;;;
1663;67,44380951;71,9118576;;;
1664;67,521698;71,98638153;;;
1665;67,56551361;72,04917908;;;
1666;67,65245056;72,10538483;;;
1667;67,70765686;72,13511658;;;
1668;67,7844162;72,19248962;;;
1669;67,8446579;72,28877258;;;
1670;67,89050293;72,31749725;;;
1671;67,96549225;72,39618683;;;
1672;68,01718903;72,4335556;;;
1673;68,081604;72,48847198;;;
1674;68,18140411;72,56837463;;;
1675;68,20332336;72,57993317;;;
1676;68,28206635;72,6118927;;;
1677;68,34894562;72,6892395;;;
1678;68,39356232;72,74919891;;;
1679;68,48664856;72,79161072;;;
1680;68,53186035;72,88822937;;;
1681;68,57128143;72,90427399;;;
1682;68,63574219;72,98617554;;;
1683;68,71396637;73,00226593;;;
1684;68,76663971;73,0789032;;;
1685;68,83209229;73,13435364;;;
1686;68,86917877;73,16581726;;;
1687;68,94835663;73,20287323;;;
1688;69,01670074;73,27438354;;;
1689;69,0552597;73,3346405;;;
1690;69,11454773;73,35209656;;;
1691;69,19384766;73,42375946;;;
1692;69,22441864;73,47345734;;;
1693;69,3010025;73,54118347;;;
1694;69,3288269;73,55853271;;;
1695;69,42493439;73,59352112;;;
1696;69,47446442;73,65975952;;;
1697;69,5234375;73,6998291;;;
1698;69,57733917;73,76052094;;;
1699;69,6162796;73,78942108;;;
1700;69,69831848;73,84008026;;;
1701;69,75934601;73,92004395;;;
1702;69,80139923;73,95437622;;;
1703;69,85198212;74,00572205;;;
1704;69,90744781;74,02786255;;;
1705;69,95727539;74,08487701;;;
1706;70,00292206;74,10310364;;;
1707;70,06434631;74,19057465;;;
1708;70,13244629;74,23375702;;;
1709;70,1922226;74,25274658;;;
1710;70,2310257;74,29788971;;;
1711;70,27881622;74,35877228;;;
1712;70,33718872;74,38346863;;;
1713;70,38858032;74,40751648;;;
1714;70,43639374;74,47160339;;;
1715;70,48603058;74,54550934;;;
1716;70,58908081;74,51478577;;;
1717;70,58198547;74,58932495;;;
1718;70,63708496;74,61843109;;;
1719;70,68926239;74,61143494;;;
1720;70,73908234;74,71541595;;;
1721;70,80482483;74,77295685;;;
1722;70,8422699;74,80011749;;;
1723;70,92572784;74,84149933;;;
1724;70,9587326;74,89284515;;;
1725;70,99856567;74,89571381;;;
1726;71,06671143;74,96051025;;;
1727;71,1158371;74,99923706;;;
1728;71,15647125;75,05582428;;;
1729;71,17861938;75,1080246;;;
1730;71,26261902;75,12952423;;;
1731;71,28437805;75,18699646;;;
1732;71,3250351;75,17578125;;;
1733;71,36714935;75,22161865;;;
1734;71,43665314;75,28765106;;;
1735;71,47599792;75,33079529;;;
1736;71,51964569;75,35579681;;;
1737;71,57371521;75,39861298;;;
1738;71,60373688;75,47183228;;;
1739;71,65720367;75,49681854;;;
1740;71,69970703;75,49473572;;;
1741;71,74941254;75,57566833;;;
1742;71,80427551;75,56932831;;;
1743;71,85804749;75,65621948;;;
1744;71,90610504;75,66550446;;;
1745;71,95597839;75,72557831;;;
1746;72,01122284;75,75764465;;;
1747;72,02983093;75,78935242;;;
1748;72,07692719;75,82092285;;;
1749;72,09967804;75,88659668;;;
1750;72,16284943;75,92830658;;;
1751;72,22074127;75,95568848;;;
1752;72,25679779;75,98100281;;;
1753;72,29236603;76,02219391;;;
1754;72,33441162;76,09003448;;;
1755;72,3490448;76,09709167;;;
1756;72,44090271;76,13673401;;;
1757;72,46270752;76,15729523;;;
1758;72,49494171;76,20045471;;;
1759;72,51409149;76,25725555;;;
1760;72,55447388;76,25811005;;;
1761;72,61883545;76,3258667;;;
1762;72,67428589;76,3303833;;;
1763;72,69979858;76,37442017;;;
1764;72,76326752;76,41296387;;;
1765;72,78011322;76,43296051;;;
1766;72,80059052;76,53601074;;;
1767;72,86198425;76,50452423;;;
1768;72,88755798;76,59135437;;;
1769;72,93282318;76,60882568;;;
1770;72,97707367;76,63670349;;;
1771;72,98976135;76,6490097;;;
1772;73,02618408;76,68621063;;;
1773;73,05953979;76,73648071;;;
1774;73,12454224;76,78030396;;;
1775;73,15485382;76,79033661;;;
1776;73,18009186;76,811409;;;
1777;73,21563721;76,83979797;;;
1778;73,23418427;76,86245728;;;
1779;73,26991272;76,91712952;;;
1780;73,33470917;76,95917511;;;
1781;73,35469055;76,98709106;;;
1782;73,39312744;77,02155304;;;
1783;73,4177475;77,06134033;;;
1784;73,48907471;77,03598022;;;
1785;73,48806763;77,09096527;;;
1786;73,50895691;77,179039;;;
1787;73,52733612;77,12535095;;;
1788;73,56668854;77,15625;;;
1789;73,62398529;77,19390869;;;
1790;73,61976624;77,27732086;;;
1791;73,70561218;77,28351593;;;
1792;73,70484924;77,33599854;;;
1793;73,70503998;77,30473328;;;
1794;73,74626923;77,36936188;;;
1795;73,79776001;77,4101944;;;
1796;73,81459808;77,38596344;;;
1797;73,88848114;77,40286255;;;
1798;73,88937378;77,46632385;;;
1799;73,87692261;77,445755;;;
1800;73,93952942;77,48169708;;;
1801;73,95254517;77,50371552;;;
1802;74,01173401;77,55425262;;;
1803;74,0212326;77,57176208;;;
1804;74,07508087;77,61219025;;;
1805;74,09899902;77,64723206;;;
1806;74,11948395;77,65524292;;;
1807;74,16083527;77,68336487;;;
1808;74,18637085;77,70916748;;;
1809;74,23036194;77,73678589;;;
1810;74,22534943;77,80826569;;;
1811;74,25509644;77,75367737;;;
1812;74,26287079;77,81867218;;;
1813;74,29050446;77,75856781;;;
1814;74,35095215;77,80199432;;;
1815;74,38076019;77,81692505;;;
1816;74,40726471;77,86540222;;;
1817;74,40531158;77,90564728;;;
1818;74,42733765;77,95426178;;;
1819;74,43899536;77,92998505;;;
1820;74,48717499;77,95843506;;;
1821;74,56980896;77,93426514;;;
1822;74,5594101;77,90727997;;;
1823;74,56136322;77,95225525;;;
1824;74,59656525;78,00937653;;;
1825;74,59955597;78,08774567;;;
1826;74,62529755;78,08640289;;;
1827;74,65094757;78,00170135;;;
1828;74,67690277;78,05310822;;;
1829;74,70148468;78,10137939;;;
1830;74,71812439;78,14699554;;;
1831;74,78435516;78,08524323;;;
1832;74,74432373;78,12625885;;;
1833;74,80471039;78,17947388;;;
1834;74,78349304;78,1869812;;;
1835;74,80731201;78,21971893;;;
1836;74,87837982;78,22520447;;;
1837;74,89582062;78,28799438;;;
1838;74,88832092;78,15407562;;;
1839;74,9519043;78,24862671;;;
1840;74,94410706;78,21673584;;;
